image_no,label,prediction,cosine_dist
24.0,530.0,754.0,0.47081494331359863
25.0,530.0,781.0,0.21847271919250488
26.0,530.0,434.0,1.4983832836151123
26.0,530.0,826.0,0.19788897037506104
27.0,530.0,531.0,0.07942807674407959
29.0,530.0,409.0,0.13714563846588135
31.0,530.0,719.0,1.052107810974121
36.0,530.0,605.0,0.794516921043396
37.0,530.0,781.0,0.21847271919250488
39.0,530.0,531.0,0.07942807674407959
45.0,530.0,485.0,0.2902439832687378
45.0,530.0,754.0,0.47081494331359863
46.0,530.0,754.0,0.47081494331359863
47.0,530.0,409.0,0.13714563846588135
6.0,531.0,826.0,0.03498893976211548
8.0,531.0,826.0,0.03498893976211548
10.0,531.0,409.0,0.17574238777160645
21.0,531.0,530.0,0.07100081443786621
24.0,531.0,608.0,1.0681884288787842
27.0,531.0,613.0,0.6623947024345398
28.0,531.0,826.0,0.03498893976211548
31.0,531.0,826.0,0.03498893976211548
34.0,531.0,530.0,0.07100081443786621
35.0,531.0,685.0,0.24284756183624268
36.0,531.0,826.0,0.03498893976211548
38.0,531.0,826.0,0.03498893976211548
41.0,531.0,409.0,0.17574238777160645
41.0,531.0,826.0,0.03498893976211548
42.0,531.0,530.0,0.07100081443786621
43.0,531.0,409.0,0.17574238777160645
43.0,531.0,826.0,0.03498893976211548
44.0,531.0,584.0,1.6274182796478271
45.0,531.0,530.0,0.07100081443786621
0.0,532.0,762.0,0.2652127742767334
2.0,532.0,762.0,0.2652127742767334
5.0,532.0,762.0,0.2652127742767334
6.0,532.0,789.0,0.45527905225753784
8.0,532.0,741.0,1.0426324605941772
12.0,532.0,762.0,0.2652127742767334
13.0,532.0,762.0,0.2652127742767334
16.0,532.0,762.0,0.2652127742767334
17.0,532.0,406.0,0.6860474348068237
17.0,532.0,738.0,1.2515568733215332
25.0,532.0,765.0,0.32992368936538696
27.0,532.0,762.0,0.2652127742767334
28.0,532.0,559.0,0.12485504150390625
40.0,532.0,849.0,0.7298630475997925
3.0,533.0,636.0,0.32338500022888184
3.0,533.0,748.0,0.41987746953964233
8.0,533.0,735.0,0.15488219261169434
8.0,533.0,824.0,0.27157074213027954
11.0,533.0,411.0,0.5715559720993042
42.0,533.0,658.0,0.21460449695587158
42.0,533.0,796.0,0.453077495098114
1.0,534.0,651.0,0.3033407926559448
9.0,534.0,681.0,0.7045811414718628
10.0,534.0,794.0,1.0079351663589478
14.0,534.0,411.0,0.7449668049812317
15.0,534.0,477.0,0.9487016201019287
15.0,534.0,827.0,0.4108682870864868
16.0,534.0,729.0,0.3029897212982178
19.0,534.0,651.0,0.3033407926559448
20.0,534.0,760.0,0.14465546607971191
23.0,534.0,651.0,0.3033407926559448
23.0,534.0,859.0,0.34823501110076904
27.0,534.0,572.0,1.1095433235168457
32.0,534.0,651.0,0.3033407926559448
32.0,534.0,760.0,0.14465546607971191
34.0,534.0,859.0,0.34823501110076904
35.0,534.0,729.0,0.3029897212982178
36.0,534.0,896.0,0.7641822099685669
42.0,534.0,567.0,0.7218798398971558
42.0,534.0,896.0,0.7641822099685669
43.0,534.0,550.0,0.6162312626838684
46.0,534.0,909.0,0.7580488920211792
48.0,534.0,651.0,0.3033407926559448
49.0,534.0,896.0,0.7641822099685669
4.0,535.0,479.0,0.13004279136657715
8.0,535.0,485.0,1.0442712306976318
18.0,535.0,479.0,0.13004279136657715
21.0,535.0,488.0,0.1883804202079773
1.0,536.0,724.0,0.25147634744644165
3.0,536.0,510.0,0.2167683243751526
4.0,536.0,517.0,0.18029773235321045
7.0,536.0,724.0,0.25147634744644165
10.0,536.0,872.0,1.0410224199295044
11.0,536.0,718.0,0.138962984085083
13.0,536.0,628.0,0.10360842943191528
14.0,536.0,403.0,0.37154000997543335
17.0,536.0,724.0,0.25147634744644165
23.0,536.0,724.0,0.25147634744644165
27.0,536.0,780.0,0.19603121280670166
28.0,536.0,403.0,0.37154000997543335
35.0,536.0,557.0,0.525179922580719
36.0,536.0,628.0,0.10360842943191528
38.0,536.0,510.0,0.2167683243751526
39.0,536.0,724.0,0.25147634744644165
40.0,536.0,510.0,0.2167683243751526
44.0,536.0,554.0,0.15327894687652588
44.0,536.0,625.0,0.11739641427993774
45.0,536.0,718.0,0.138962984085083
46.0,536.0,718.0,0.138962984085083
3.0,537.0,176.0,0.5848959684371948
14.0,537.0,249.0,0.18831145763397217
16.0,537.0,248.0,0.030584096908569336
17.0,537.0,248.0,0.030584096908569336
20.0,537.0,180.0,1.3889342546463013
28.0,537.0,248.0,0.030584096908569336
35.0,537.0,249.0,0.18831145763397217
43.0,537.0,248.0,0.030584096908569336
48.0,537.0,705.0,1.060446858406067
0.0,538.0,497.0,0.14259213209152222
2.0,538.0,698.0,0.143218994140625
7.0,538.0,884.0,0.11250501871109009
8.0,538.0,506.0,0.41898274421691895
17.0,538.0,497.0,0.14259213209152222
20.0,538.0,668.0,0.2722935080528259
23.0,538.0,497.0,0.14259213209152222
24.0,538.0,497.0,0.14259213209152222
26.0,538.0,497.0,0.14259213209152222
26.0,538.0,698.0,0.143218994140625
27.0,538.0,668.0,0.2722935080528259
28.0,538.0,668.0,0.2722935080528259
31.0,538.0,663.0,0.23107564449310303
33.0,538.0,668.0,0.2722935080528259
35.0,538.0,497.0,0.14259213209152222
44.0,538.0,668.0,0.2722935080528259
46.0,538.0,668.0,0.2722935080528259
49.0,538.0,829.0,0.9389704465866089
5.0,539.0,611.0,0.6353676319122314
5.0,539.0,741.0,0.19367384910583496
7.0,539.0,421.0,0.978959321975708
11.0,539.0,316.0,1.281410813331604
12.0,539.0,599.0,1.047463297843933
12.0,539.0,640.0,0.31453388929367065
13.0,539.0,921.0,0.6571534872055054
15.0,539.0,409.0,0.9764201045036316
16.0,539.0,741.0,0.19367384910583496
19.0,539.0,419.0,0.6873050332069397
19.0,539.0,774.0,0.6371051669120789
23.0,539.0,533.0,0.5099272727966309
26.0,539.0,549.0,0.7194390296936035
26.0,539.0,692.0,0.7268764972686768
27.0,539.0,250.0,1.203200101852417
36.0,539.0,417.0,1.3471286296844482
36.0,539.0,722.0,0.8384349942207336
42.0,539.0,637.0,0.7313672304153442
43.0,539.0,769.0,0.8832442760467529
44.0,539.0,893.0,0.682944655418396
49.0,539.0,774.0,0.6371051669120789
2.0,540.0,536.0,0.23780888319015503
6.0,540.0,403.0,0.39334970712661743
6.0,540.0,833.0,0.5356549620628357
9.0,540.0,536.0,0.23780888319015503
10.0,540.0,718.0,0.3813438415527344
26.0,540.0,758.0,0.6083173751831055
28.0,540.0,718.0,0.3813438415527344
29.0,540.0,403.0,0.39334970712661743
40.0,540.0,536.0,0.23780888319015503
0.0,541.0,542.0,0.0912696123123169
2.0,541.0,542.0,0.0912696123123169
5.0,541.0,593.0,0.548539936542511
7.0,541.0,428.0,1.1933965682983398
10.0,541.0,542.0,0.0912696123123169
13.0,541.0,652.0,0.5934647917747498
14.0,541.0,643.0,0.9047459363937378
16.0,541.0,542.0,0.0912696123123169
17.0,541.0,875.0,0.3609081506729126
23.0,541.0,542.0,0.0912696123123169
24.0,541.0,887.0,1.0017505884170532
25.0,541.0,542.0,0.0912696123123169
26.0,541.0,887.0,1.0017505884170532
27.0,541.0,577.0,0.20024842023849487
28.0,541.0,819.0,0.2615815997123718
30.0,541.0,981.0,0.7329578399658203
32.0,541.0,542.0,0.0912696123123169
35.0,541.0,822.0,0.13322490453720093
40.0,541.0,641.0,0.23470669984817505
42.0,541.0,542.0,0.0912696123123169
43.0,541.0,542.0,0.0912696123123169
45.0,541.0,559.0,0.8015481233596802
48.0,541.0,542.0,0.0912696123123169
1.0,542.0,513.0,0.4992258548736572
2.0,542.0,399.0,1.447688102722168
3.0,542.0,769.0,0.5334164500236511
4.0,542.0,541.0,0.10158228874206543
5.0,542.0,541.0,0.10158228874206543
6.0,542.0,513.0,0.4992258548736572
7.0,542.0,477.0,0.5678400993347168
7.0,542.0,784.0,0.6235252618789673
8.0,542.0,541.0,0.10158228874206543
9.0,542.0,494.0,0.2948073148727417
14.0,542.0,558.0,0.2424774169921875
21.0,542.0,767.0,0.34205424785614014
26.0,542.0,456.0,0.4352731704711914
27.0,542.0,87.0,0.7413886785507202
28.0,542.0,714.0,0.3979986310005188
31.0,542.0,714.0,0.3979986310005188
32.0,542.0,777.0,0.901400625705719
37.0,542.0,767.0,0.34205424785614014
39.0,542.0,819.0,0.52427077293396
41.0,542.0,910.0,0.14237594604492188
44.0,542.0,579.0,1.0938715934753418
48.0,542.0,777.0,0.901400625705719
2.0,543.0,422.0,0.03159981966018677
3.0,543.0,422.0,0.03159981966018677
9.0,543.0,422.0,0.03159981966018677
11.0,543.0,398.0,0.6097227931022644
13.0,543.0,422.0,0.03159981966018677
15.0,543.0,422.0,0.03159981966018677
16.0,543.0,422.0,0.03159981966018677
18.0,543.0,422.0,0.03159981966018677
23.0,543.0,880.0,0.46698033809661865
24.0,543.0,907.0,0.6894761323928833
26.0,543.0,570.0,0.8157350420951843
30.0,543.0,702.0,0.4239538908004761
31.0,543.0,422.0,0.03159981966018677
32.0,543.0,477.0,0.774066686630249
34.0,543.0,752.0,0.7780613899230957
36.0,543.0,422.0,0.03159981966018677
41.0,543.0,422.0,0.03159981966018677
43.0,543.0,566.0,0.8274468183517456
45.0,543.0,652.0,0.9542416930198669
46.0,543.0,422.0,0.03159981966018677
48.0,543.0,422.0,0.03159981966018677
5.0,544.0,659.0,0.4554872512817383
9.0,544.0,909.0,0.11589837074279785
14.0,544.0,738.0,0.48359060287475586
14.0,544.0,883.0,1.4439373016357422
20.0,544.0,567.0,0.12359899282455444
22.0,544.0,469.0,0.09568595886230469
24.0,544.0,567.0,0.12359899282455444
24.0,544.0,766.0,0.4977080821990967
30.0,544.0,926.0,0.1431061029434204
33.0,544.0,521.0,0.24328404664993286
33.0,544.0,567.0,0.12359899282455444
36.0,544.0,909.0,0.11589837074279785
41.0,544.0,467.0,0.8625963926315308
42.0,544.0,909.0,0.11589837074279785
43.0,544.0,961.0,0.49340200424194336
1.0,545.0,774.0,1.1677627563476562
2.0,545.0,632.0,0.56570965051651
17.0,545.0,632.0,0.56570965051651
40.0,545.0,811.0,0.1867552399635315
2.0,546.0,819.0,0.11912870407104492
5.0,546.0,692.0,0.7438300848007202
7.0,546.0,917.0,0.6542916297912598
14.0,546.0,402.0,0.03681141138076782
20.0,546.0,819.0,0.11912870407104492
22.0,546.0,402.0,0.03681141138076782
30.0,546.0,641.0,0.20455825328826904
32.0,546.0,402.0,0.03681141138076782
35.0,546.0,819.0,0.11912870407104492
36.0,546.0,819.0,0.11912870407104492
38.0,546.0,420.0,0.06805717945098877
40.0,546.0,402.0,0.03681141138076782
49.0,546.0,819.0,0.11912870407104492
7.0,547.0,705.0,0.062583327293396
9.0,547.0,821.0,1.1413649320602417
9.0,547.0,888.0,0.31637197732925415
11.0,547.0,829.0,0.2392536997795105
27.0,547.0,705.0,0.062583327293396
32.0,547.0,705.0,0.062583327293396
36.0,547.0,705.0,0.062583327293396
42.0,547.0,705.0,0.062583327293396
5.0,548.0,598.0,0.03834378719329834
20.0,548.0,651.0,0.21136242151260376
22.0,548.0,598.0,0.03834378719329834
46.0,548.0,598.0,0.03834378719329834
48.0,548.0,598.0,0.03834378719329834
0.0,549.0,591.0,0.3353644013404846
3.0,549.0,692.0,0.144150972366333
4.0,549.0,922.0,0.15244591236114502
6.0,549.0,922.0,0.15244591236114502
8.0,549.0,692.0,0.144150972366333
9.0,549.0,591.0,0.3353644013404846
10.0,549.0,313.0,1.0590832233428955
12.0,549.0,816.0,0.937138020992279
13.0,549.0,692.0,0.144150972366333
17.0,549.0,596.0,1.4287924766540527
19.0,549.0,419.0,0.46091794967651367
20.0,549.0,692.0,0.144150972366333
21.0,549.0,692.0,0.144150972366333
22.0,549.0,681.0,0.8149448037147522
25.0,549.0,700.0,0.3389021158218384
27.0,549.0,922.0,0.15244591236114502
28.0,549.0,674.0,0.8416136503219604
28.0,549.0,769.0,0.2473984956741333
31.0,549.0,721.0,0.38891756534576416
34.0,549.0,922.0,0.15244591236114502
38.0,549.0,446.0,0.11750644445419312
39.0,549.0,588.0,1.091017246246338
45.0,549.0,709.0,0.4637690782546997
46.0,549.0,916.0,0.36505061388015747
49.0,549.0,919.0,1.1032733917236328
3.0,550.0,505.0,0.1784811019897461
13.0,550.0,813.0,1.0601168870925903
16.0,550.0,505.0,0.1784811019897461
18.0,550.0,505.0,0.1784811019897461
25.0,550.0,505.0,0.1784811019897461
35.0,550.0,505.0,0.1784811019897461
36.0,550.0,618.0,1.0840224027633667
37.0,550.0,653.0,0.34256511926651
38.0,550.0,505.0,0.1784811019897461
46.0,550.0,505.0,0.1784811019897461
0.0,551.0,712.0,0.3685902953147888
2.0,551.0,711.0,0.15158653259277344
5.0,551.0,696.0,0.2662520408630371
8.0,551.0,968.0,1.0088506937026978
13.0,551.0,784.0,1.311471939086914
22.0,551.0,629.0,0.14006638526916504
26.0,551.0,631.0,0.09402745962142944
31.0,551.0,629.0,0.14006638526916504
36.0,551.0,710.0,0.5732679963111877
42.0,551.0,122.0,1.4985675811767578
43.0,551.0,629.0,0.14006638526916504
44.0,551.0,712.0,0.3685902953147888
45.0,551.0,767.0,0.562308669090271
1.0,552.0,970.0,1.2634891271591187
5.0,552.0,643.0,0.2933465838432312
8.0,552.0,281.0,0.8849326968193054
8.0,552.0,283.0,0.27438247203826904
9.0,552.0,903.0,0.10376346111297607
28.0,552.0,982.0,0.6007477641105652
40.0,552.0,151.0,0.5228096842765808
46.0,552.0,903.0,0.10376346111297607
3.0,553.0,514.0,1.1278997659683228
7.0,553.0,713.0,0.2306973934173584
25.0,553.0,713.0,0.2306973934173584
27.0,553.0,526.0,0.18131279945373535
29.0,553.0,624.0,0.6936284899711609
31.0,553.0,771.0,0.24813371896743774
42.0,553.0,526.0,0.18131279945373535
47.0,553.0,453.0,0.21894091367721558
20.0,555.0,569.0,0.44494497776031494
27.0,555.0,652.0,0.9837136268615723
34.0,555.0,864.0,0.16266846656799316
0.0,556.0,905.0,0.7443121671676636
4.0,556.0,905.0,0.7443121671676636
5.0,556.0,789.0,0.42182034254074097
6.0,556.0,599.0,0.9246369004249573
7.0,556.0,580.0,0.6415948271751404
9.0,556.0,884.0,0.4265061616897583
14.0,556.0,421.0,0.4875248670578003
14.0,556.0,912.0,1.0327794551849365
15.0,556.0,476.0,0.6990455389022827
17.0,556.0,827.0,0.34539520740509033
22.0,556.0,706.0,0.9946225881576538
24.0,556.0,564.0,0.3558011054992676
25.0,556.0,493.0,0.31884199380874634
30.0,556.0,703.0,1.1539428234100342
31.0,556.0,827.0,0.34539520740509033
32.0,556.0,789.0,0.42182034254074097
33.0,556.0,894.0,0.3729381561279297
36.0,556.0,787.0,0.41134870052337646
37.0,556.0,580.0,0.6415948271751404
43.0,556.0,600.0,0.6189063787460327
44.0,556.0,398.0,0.922938346862793
46.0,556.0,905.0,0.7443121671676636
2.0,557.0,497.0,0.7967350482940674
3.0,557.0,471.0,0.4199824929237366
16.0,557.0,733.0,0.08315682411193848
21.0,557.0,733.0,0.08315682411193848
21.0,557.0,919.0,0.3154093623161316
25.0,557.0,733.0,0.08315682411193848
26.0,557.0,733.0,0.08315682411193848
28.0,557.0,698.0,0.4410948157310486
35.0,557.0,538.0,0.5499627590179443
38.0,557.0,449.0,0.8349419832229614
41.0,557.0,554.0,0.5927261710166931
42.0,557.0,627.0,0.9021788835525513
43.0,557.0,718.0,0.5683588981628418
43.0,557.0,821.0,0.8602809906005859
45.0,557.0,538.0,0.5499627590179443
45.0,557.0,708.0,0.48825645446777344
46.0,557.0,417.0,0.642838180065155
0.0,558.0,889.0,0.392123281955719
4.0,558.0,683.0,0.12933820486068726
12.0,558.0,456.0,0.400209903717041
13.0,558.0,251.0,1.0455024242401123
14.0,558.0,432.0,0.2608377933502197
14.0,558.0,683.0,0.12933820486068726
16.0,558.0,432.0,0.2608377933502197
16.0,558.0,683.0,0.12933820486068726
19.0,558.0,875.0,0.22101670503616333
19.0,558.0,902.0,0.15984082221984863
20.0,558.0,683.0,0.12933820486068726
21.0,558.0,683.0,0.12933820486068726
24.0,558.0,432.0,0.2608377933502197
24.0,558.0,764.0,0.3659622073173523
26.0,558.0,889.0,0.392123281955719
27.0,558.0,542.0,0.29379862546920776
28.0,558.0,683.0,0.12933820486068726
29.0,558.0,541.0,0.36754846572875977
29.0,558.0,642.0,0.5481265783309937
31.0,558.0,593.0,0.2694864273071289
32.0,558.0,699.0,0.22695815563201904
35.0,558.0,563.0,0.7465959787368774
39.0,558.0,699.0,0.22695815563201904
41.0,558.0,432.0,0.2608377933502197
42.0,558.0,903.0,0.693041205406189
43.0,558.0,881.0,1.177973985671997
44.0,558.0,456.0,0.400209903717041
45.0,558.0,683.0,0.12933820486068726
46.0,558.0,486.0,0.5247685313224792
47.0,558.0,875.0,0.22101670503616333
48.0,558.0,642.0,0.5481265783309937
4.0,559.0,588.0,0.4530792832374573
8.0,559.0,498.0,0.8628148436546326
9.0,559.0,281.0,0.8344533443450928
9.0,559.0,282.0,1.0768479108810425
18.0,559.0,443.0,0.8979811668395996
20.0,559.0,428.0,0.4865493178367615
35.0,559.0,706.0,0.26353174448013306
38.0,559.0,790.0,0.7575828433036804
39.0,559.0,532.0,0.24288427829742432
48.0,559.0,765.0,0.17807286977767944
4.0,560.0,518.0,0.2134321928024292
5.0,560.0,518.0,0.2134321928024292
8.0,560.0,557.0,1.2809369564056396
8.0,560.0,645.0,1.1430063247680664
8.0,560.0,733.0,1.5665922164916992
13.0,560.0,645.0,1.1430063247680664
13.0,560.0,819.0,0.88773512840271
19.0,560.0,747.0,0.9032150506973267
7.0,561.0,471.0,0.8081151247024536
10.0,561.0,803.0,0.30582356452941895
14.0,561.0,867.0,0.3502274751663208
25.0,561.0,864.0,0.23659121990203857
31.0,561.0,582.0,0.878360390663147
34.0,561.0,866.0,0.22195839881896973
48.0,561.0,730.0,0.4686800241470337
0.0,562.0,698.0,0.15837633609771729
5.0,562.0,884.0,0.6466616988182068
9.0,562.0,718.0,0.32182085514068604
24.0,562.0,529.0,1.1254732608795166
24.0,562.0,655.0,1.2441843748092651
26.0,562.0,554.0,0.14255666732788086
38.0,562.0,525.0,0.5232763290405273
39.0,562.0,974.0,0.17403769493103027
42.0,562.0,580.0,0.23320698738098145
42.0,562.0,821.0,0.8961050510406494
43.0,562.0,974.0,0.17403769493103027
49.0,562.0,842.0,1.1461355686187744
0.0,563.0,784.0,0.23823446035385132
2.0,563.0,710.0,0.49445414543151855
4.0,563.0,418.0,0.10020220279693604
15.0,563.0,777.0,0.3051489591598511
25.0,563.0,418.0,0.10020220279693604
26.0,563.0,418.0,0.10020220279693604
28.0,563.0,418.0,0.10020220279693604
39.0,563.0,418.0,0.10020220279693604
44.0,563.0,777.0,0.3051489591598511
49.0,563.0,418.0,0.10020220279693604
0.0,564.0,797.0,0.6223465800285339
3.0,564.0,669.0,0.1446669101715088
13.0,564.0,750.0,0.1297132968902588
13.0,564.0,831.0,0.10645723342895508
14.0,564.0,669.0,0.1446669101715088
22.0,564.0,619.0,0.6200231313705444
32.0,564.0,492.0,1.2713046073913574
40.0,564.0,583.0,0.485767662525177
41.0,564.0,520.0,0.32679420709609985
41.0,564.0,669.0,0.1446669101715088
44.0,564.0,750.0,0.1297132968902588
8.0,566.0,513.0,0.12937289476394653
11.0,566.0,652.0,0.5525832176208496
11.0,566.0,875.0,0.10643190145492554
18.0,566.0,432.0,0.1471806764602661
20.0,566.0,513.0,0.12937289476394653
25.0,566.0,875.0,0.10643190145492554
26.0,566.0,513.0,0.12937289476394653
26.0,566.0,541.0,0.39696741104125977
26.0,566.0,875.0,0.10643190145492554
29.0,566.0,513.0,0.12937289476394653
33.0,566.0,513.0,0.12937289476394653
48.0,566.0,513.0,0.12937289476394653
48.0,566.0,875.0,0.10643190145492554
0.0,567.0,544.0,0.09092831611633301
1.0,567.0,909.0,0.07544773817062378
2.0,567.0,813.0,0.08379310369491577
3.0,567.0,909.0,0.07544773817062378
5.0,567.0,897.0,1.1169416904449463
6.0,567.0,640.0,0.8112888336181641
7.0,567.0,618.0,0.15928804874420166
12.0,567.0,391.0,1.0299183130264282
15.0,567.0,618.0,0.15928804874420166
15.0,567.0,731.0,1.0083138942718506
16.0,567.0,747.0,0.5346803665161133
17.0,567.0,909.0,0.07544773817062378
18.0,567.0,926.0,0.39909476041793823
19.0,567.0,467.0,1.0932374000549316
20.0,567.0,813.0,0.08379310369491577
21.0,567.0,411.0,0.9190551042556763
25.0,567.0,816.0,1.190123438835144
28.0,567.0,868.0,0.5763664245605469
32.0,567.0,930.0,0.7370284795761108
33.0,567.0,909.0,0.07544773817062378
34.0,567.0,909.0,0.07544773817062378
36.0,567.0,940.0,0.9431565999984741
37.0,567.0,769.0,1.1911609172821045
38.0,567.0,910.0,0.16802191734313965
40.0,567.0,544.0,0.09092831611633301
41.0,567.0,909.0,0.07544773817062378
43.0,567.0,909.0,0.07544773817062378
43.0,567.0,910.0,0.16802191734313965
44.0,567.0,909.0,0.07544773817062378
49.0,567.0,827.0,0.32546836137771606
0.0,568.0,501.0,0.12329280376434326
14.0,568.0,296.0,0.836516261100769
26.0,568.0,474.0,0.279476523399353
40.0,568.0,797.0,0.5783894658088684
42.0,568.0,921.0,1.0864075422286987
44.0,568.0,433.0,1.2732346057891846
44.0,568.0,452.0,0.5268176198005676
1.0,569.0,864.0,0.3200013041496277
11.0,569.0,803.0,0.09680533409118652
27.0,569.0,867.0,0.13059335947036743
42.0,569.0,586.0,1.1221861839294434
8.0,570.0,882.0,0.7878317832946777
13.0,570.0,691.0,0.07214528322219849
17.0,570.0,879.0,1.4421768188476562
28.0,570.0,482.0,1.220468282699585
29.0,570.0,691.0,0.07214528322219849
34.0,570.0,917.0,0.3674430847167969
38.0,570.0,700.0,1.0445152521133423
39.0,570.0,643.0,0.08241206407546997
36.0,571.0,886.0,0.32207345962524414
44.0,571.0,523.0,0.6735893487930298
45.0,571.0,920.0,0.5606365203857422
49.0,571.0,489.0,0.5515018701553345
0.0,572.0,441.0,0.14103633165359497
6.0,572.0,618.0,0.557981014251709
6.0,572.0,828.0,0.6987853646278381
8.0,572.0,711.0,0.32741838693618774
12.0,572.0,966.0,0.19118213653564453
14.0,572.0,566.0,0.8427489995956421
15.0,572.0,966.0,0.19118213653564453
20.0,572.0,960.0,0.7174625396728516
23.0,572.0,846.0,0.22127282619476318
27.0,572.0,907.0,0.1828986406326294
33.0,572.0,966.0,0.19118213653564453
34.0,572.0,966.0,0.19118213653564453
36.0,572.0,441.0,0.14103633165359497
40.0,572.0,883.0,0.16013741493225098
48.0,572.0,966.0,0.19118213653564453
13.0,573.0,751.0,0.08766841888427734
20.0,573.0,621.0,0.19697058200836182
21.0,573.0,621.0,0.19697058200836182
36.0,574.0,478.0,1.010057806968689
36.0,574.0,722.0,0.17243027687072754
40.0,574.0,733.0,0.5828756093978882
46.0,574.0,722.0,0.17243027687072754
1.0,575.0,670.0,0.347833514213562
2.0,575.0,870.0,0.43837517499923706
18.0,575.0,621.0,0.22851777076721191
22.0,575.0,661.0,0.18480265140533447
27.0,575.0,407.0,0.602030336856842
35.0,575.0,817.0,0.3232958912849426
36.0,575.0,656.0,0.458343505859375
39.0,575.0,734.0,0.6133459806442261
43.0,575.0,621.0,0.22851777076721191
0.0,577.0,494.0,0.01530003547668457
2.0,577.0,494.0,0.01530003547668457
3.0,577.0,494.0,0.01530003547668457
4.0,577.0,494.0,0.01530003547668457
5.0,577.0,551.0,0.837937593460083
6.0,577.0,494.0,0.01530003547668457
7.0,577.0,494.0,0.01530003547668457
8.0,577.0,494.0,0.01530003547668457
10.0,577.0,816.0,0.626879096031189
12.0,577.0,494.0,0.01530003547668457
14.0,577.0,494.0,0.01530003547668457
15.0,577.0,494.0,0.01530003547668457
16.0,577.0,690.0,0.5021219849586487
17.0,577.0,541.0,0.17422300577163696
18.0,577.0,494.0,0.01530003547668457
19.0,577.0,494.0,0.01530003547668457
20.0,577.0,494.0,0.01530003547668457
21.0,577.0,494.0,0.01530003547668457
22.0,577.0,494.0,0.01530003547668457
23.0,577.0,494.0,0.01530003547668457
25.0,577.0,494.0,0.01530003547668457
26.0,577.0,494.0,0.01530003547668457
27.0,577.0,494.0,0.01530003547668457
28.0,577.0,494.0,0.01530003547668457
29.0,577.0,494.0,0.01530003547668457
30.0,577.0,494.0,0.01530003547668457
32.0,577.0,494.0,0.01530003547668457
34.0,577.0,494.0,0.01530003547668457
35.0,577.0,567.0,0.46869730949401855
37.0,577.0,494.0,0.01530003547668457
38.0,577.0,494.0,0.01530003547668457
39.0,577.0,494.0,0.01530003547668457
41.0,577.0,494.0,0.01530003547668457
44.0,577.0,494.0,0.01530003547668457
45.0,577.0,494.0,0.01530003547668457
46.0,577.0,494.0,0.01530003547668457
47.0,577.0,494.0,0.01530003547668457
48.0,577.0,494.0,0.01530003547668457
49.0,577.0,494.0,0.01530003547668457
1.0,578.0,601.0,0.08646798133850098
2.0,578.0,601.0,0.08646798133850098
5.0,578.0,601.0,0.08646798133850098
12.0,578.0,601.0,0.08646798133850098
12.0,578.0,689.0,0.06385958194732666
13.0,578.0,982.0,0.10402119159698486
16.0,578.0,982.0,0.10402119159698486
21.0,578.0,601.0,0.08646798133850098
25.0,578.0,452.0,0.46311211585998535
26.0,578.0,982.0,0.10402119159698486
28.0,578.0,645.0,0.5397008061408997
33.0,578.0,411.0,0.5238133668899536
35.0,578.0,601.0,0.08646798133850098
37.0,578.0,982.0,0.10402119159698486
39.0,578.0,601.0,0.08646798133850098
39.0,578.0,689.0,0.06385958194732666
40.0,578.0,601.0,0.08646798133850098
41.0,578.0,982.0,0.10402119159698486
42.0,578.0,601.0,0.08646798133850098
43.0,578.0,982.0,0.10402119159698486
44.0,578.0,982.0,0.10402119159698486
1.0,579.0,881.0,0.10577547550201416
6.0,579.0,881.0,0.10577547550201416
9.0,579.0,881.0,0.10577547550201416
21.0,579.0,881.0,0.10577547550201416
22.0,579.0,881.0,0.10577547550201416
23.0,579.0,881.0,0.10577547550201416
24.0,579.0,881.0,0.10577547550201416
29.0,579.0,881.0,0.10577547550201416
38.0,579.0,881.0,0.10577547550201416
41.0,579.0,881.0,0.10577547550201416
44.0,579.0,881.0,0.10577547550201416
49.0,579.0,881.0,0.10577547550201416
0.0,580.0,743.0,0.439835786819458
7.0,580.0,807.0,0.6171176433563232
23.0,580.0,738.0,0.3632897138595581
24.0,580.0,738.0,0.3632897138595581
37.0,580.0,738.0,0.3632897138595581
0.0,581.0,734.0,0.6901170611381531
2.0,581.0,511.0,0.1641385555267334
5.0,581.0,555.0,0.6523475646972656
7.0,581.0,717.0,0.1507764458656311
10.0,581.0,436.0,0.16095441579818726
10.0,581.0,511.0,0.1641385555267334
11.0,581.0,817.0,0.21971869468688965
13.0,581.0,511.0,0.1641385555267334
17.0,581.0,535.0,0.8186312913894653
23.0,581.0,436.0,0.16095441579818726
24.0,581.0,661.0,0.308396577835083
31.0,581.0,734.0,0.6901170611381531
32.0,581.0,734.0,0.6901170611381531
36.0,581.0,534.0,0.7675881385803223
40.0,581.0,511.0,0.1641385555267334
49.0,581.0,468.0,0.14097702503204346
0.0,582.0,509.0,0.15427768230438232
1.0,582.0,509.0,0.15427768230438232
1.0,582.0,860.0,0.47150325775146484
1.0,582.0,865.0,0.35571426153182983
2.0,582.0,467.0,0.12746167182922363
2.0,582.0,766.0,0.4260622262954712
4.0,582.0,950.0,0.3042091131210327
8.0,582.0,860.0,0.47150325775146484
9.0,582.0,948.0,0.47650301456451416
12.0,582.0,118.0,0.7242687344551086
13.0,582.0,467.0,0.12746167182922363
15.0,582.0,954.0,0.18679195642471313
18.0,582.0,389.0,1.1525521278381348
